Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-23-14-39/trial-01-0011/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""resourceClaims\""]"", ""testcase"": ""array-pop""}",True,,message='pod: cass-operator-controller-manager-654655489c-jvjrb container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0012/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0012/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""resourceClaims\""]"", ""testcase"": ""array-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-xnn78 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0013/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0013/0001,"{""field"": ""[\""status\"", \""quietPeriod\""]"", ""testcase"": ""string-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-frpnl container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0014/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0014/0001,"{""field"": ""[\""status\"", \""quietPeriod\""]"", ""testcase"": ""string-change""}",True,,message='pod: cass-operator-controller-manager-654655489c-kkhdn container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0015/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0015/0001,"{""field"": ""[\""status\"", \""quietPeriod\""]"", ""testcase"": ""string-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-8lqqp container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0016/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0016/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""volumes\"", 0, \""projected\"", \""sources\"", 0, \""configMap\"", \""name\""]"", ""testcase"": ""invalid-name""}",True,,message='pod: cass-operator-controller-manager-654655489c-8gq4r container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0017/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0017/0001,"{""field"": ""[\""spec\"", \""cdc\"", \""pulsarServiceUrl\""]"", ""testcase"": ""string-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-jkd8w container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0018/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0018/0001,"{""field"": ""[\""spec\"", \""cdc\"", \""pulsarServiceUrl\""]"", ""testcase"": ""string-change""}",True,,message='pod: cass-operator-controller-manager-654655489c-7mssj container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0019/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0019/0001,"{""field"": ""[\""spec\"", \""cdc\"", \""pulsarServiceUrl\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0019/0002,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: cass-operator-controller-manager-654655489c-4bc5z container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0019/0003,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""initContainers\"", 0, \""args\"", 0]"", ""testcase"": ""string-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-4bc5z container [manager] restart_count [2]',,,None,
testrun-2024-02-23-14-39/trial-01-0020/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0021/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0021/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""affinity\"", \""podAffinity\"", \""preferredDuringSchedulingIgnoredDuringExecution\"", 0, \""podAffinityTerm\"", \""namespaces\"", 0]"", ""testcase"": ""string-change""}",True,,message='pod: cass-operator-controller-manager-654655489c-fp627 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0022/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0022/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""affinity\"", \""podAffinity\"", \""preferredDuringSchedulingIgnoredDuringExecution\"", 0, \""podAffinityTerm\"", \""namespaces\"", 0]"", ""testcase"": ""string-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-wmbjf container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0023/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0023/0001,"{""field"": ""[\""spec\"", \""tolerations\""]"", ""testcase"": ""array-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-7vc96 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0024/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0024/0001,"{""field"": ""[\""spec\"", \""tolerations\""]"", ""testcase"": ""array-push""}",True,,message='pod: cass-operator-controller-manager-654655489c-gtrdk container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0025/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0025/0001,"{""field"": ""[\""spec\"", \""tolerations\""]"", ""testcase"": ""array-pop""}",True,,message='pod: cass-operator-controller-manager-654655489c-65xv4 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0026/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0026/0001,"{""field"": ""[\""spec\"", \""tolerations\""]"", ""testcase"": ""array-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-6rmlw container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0027/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0027/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""containers\"", 0, \""volumeMounts\""]"", ""testcase"": ""array-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-hkk4t container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0028/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0028/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""containers\"", 0, \""volumeMounts\""]"", ""testcase"": ""array-push""}",True,,message='pod: cass-operator-controller-manager-654655489c-5jzql container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0029/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0029/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""containers\"", 0, \""volumeMounts\""]"", ""testcase"": ""array-pop""}",True,,message='pod: cass-operator-controller-manager-654655489c-hsz6p container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0030/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0030/0001,"{""field"": ""[\""spec\"", \""podTemplateSpec\"", \""spec\"", \""containers\"", 0, \""volumeMounts\""]"", ""testcase"": ""array-empty""}",True,,message='pod: cass-operator-controller-manager-654655489c-z6wg8 container [manager] restart_count [1]',,,None,
testrun-2024-02-23-14-39/trial-01-0031/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0032/0000,{},False,,,,,None,
testrun-2024-02-23-14-39/trial-01-0032/0001,"{""field"": ""[\""spec\"", \""additionalServiceConfig\"", \""allpodsService\"", \""additionalLabels\"", \""ACTOKEY\""]"", ""testcase"": ""string-deletion""}",True,,message='pod: cass-operator-controller-manager-654655489c-8kr9w container [manager] restart_count [1]',,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='ACTOKEY', path=[""spec"", ""additionalServiceConfig"", ""allpodsService"", ""additionalLabels"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-14-39/trial-01-0033/0000,{},False,,,,,None,
