Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-23-03-14/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""redis\"", \""serviceAccountName\""]"", ""testcase"": ""invalid-service-account-name""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0002,"{""field"": ""[\""spec\"", \""redis\"", \""serviceAccountName\""]"", ""testcase"": ""k8s-service_account_name_change""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-invalid_replicas""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0004,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-scaleDownUp""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0005,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-scaleDownUp""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0006,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-scaleUpDown""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0007,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-scaleUpDown""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0008,"{""field"": ""[\""spec\"", \""redis\"", \""replicas\""]"", ""testcase"": ""k8s-overload""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0009,"{""field"": ""[\""spec\"", \""redis\"", \""storage\"", \""persistentVolumeClaim\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0000/0010,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0001/0001,"{""field"": ""[\""spec\"", \""redis\"", \""storage\"", \""persistentVolumeClaim\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0001/0002,"{""field"": ""[\""spec\"", \""redis\"", \""extraContainers\"", 0, \""volumeDevices\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""redis"", ""extraContainers"", 0, ""name""]",,None,
testrun-2024-02-23-03-14/trial-00-0001/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-03-14/trial-00-0001/0004,"{""field"": ""[\""spec\"", \""sentinel\"", \""customReadinessProbe\"", \""httpGet\"", \""httpHeaders\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""sentinel"", ""customReadinessProbe"", ""httpGet"", ""httpHeaders"", 0, ""name""]",,None,
