Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-03-14-00-28/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""resources\"", \""claims\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0002,"{""field"": ""[\""spec\"", \""startupProbe\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""startupProbe\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0004,"{""field"": ""[\""spec\"", \""etcVolumeStorageConfig\"", \""ephemeralStorage\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0005,"{""field"": ""[\""spec\"", \""etcVolumeStorageConfig\"", \""ephemeralStorage\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0006,"{""field"": ""[\""spec\"", \""etcVolumeStorageConfig\"", \""ephemeralStorage\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0007,"{""field"": ""[\""spec\"", \""etcVolumeStorageConfig\"", \""ephemeralStorage\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0008,"{""field"": ""[\""spec\"", \""etcVolumeStorageConfig\"", \""ephemeralStorage\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0000/0009,"{""field"": ""[\""spec\"", \""volumes\"", 0, \""downwardAPI\"", \""items\"", 0, \""fieldRef\"", \""apiVersion\""]"", ""testcase"": ""k8s-change_api_version""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0001/0001,"{""field"": ""[\""spec\"", \""volumes\"", 0, \""cinder\"", \""secretRef\"", \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0001/0002,"{""field"": ""[\""spec\"", \""serviceTemplate\"", \""metadata\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0002/0000,{},False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0002/0001,"{""field"": ""[\""spec\"", \""licenseManagerRef\"", \""apiVersion\""]"", ""testcase"": ""k8s-change_api_version""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0002/0002,"{""field"": ""[\""spec\"", \""serviceTemplate\"", \""apiVersion\""]"", ""testcase"": ""k8s-change_api_version""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0002/0003,"{""field"": ""[\""spec\"", \""readinessProbe\"", \""failureThreshold\""]"", ""testcase"": ""integer-deletion""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0002/0004,"{""field"": ""[\""spec\"", \""readinessProbe\"", \""failureThreshold\""]"", ""testcase"": ""integer-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev=4, curr=0, path=[""spec"", ""readinessProbe"", ""failureThreshold""]) system_state_diff=None",None,
testrun-2024-03-14-00-28/trial-00-0003/0000,{},False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0003/0001,"{""field"": ""[\""spec\"", \""readinessProbe\"", \""failureThreshold\""]"", ""testcase"": ""integer-change""}",False,,,,,None,
testrun-2024-03-14-00-28/trial-00-0003/0002,"{""field"": ""[\""spec\"", \""readinessProbe\"", \""failureThreshold\""]"", ""testcase"": ""integer-change""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev=2, curr=4, path=[""spec"", ""readinessProbe"", ""failureThreshold""]) system_state_diff=None",None,
testrun-2024-03-14-00-28/trial-00-0004/0000,{},False,,,,,None,
