Trial number,testcase,baseline_alarm,baseline_crash_result,baseline_health_result,baseline_recovery_result,baseline_state_result,baseline_custom_result
trial-00-0072,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""enableECDSA""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'enableECDSA']",Pass
trial-00-0073,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""enableECDSA""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0073,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0073,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""enableECDSA""]', 'testcase': 'boolean-toggle-off'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'enableECDSA']",Pass
trial-00-0074,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""serviceAccount""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""attributes"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""attributes"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""attributes"", 0]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""entityOperator"", ""template"", ""deployment"", ""metadata"", ""annotations""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""tls""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'tls']",Pass
trial-00-0075,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""attributes"", 0]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0075,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""deployment"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,"{'field': '[""spec"", ""kafkaExporter"", ""template"", ""deployment"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""tls""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""tls""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""tls""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0076,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""overrides"", 0, ""outboundNetwork""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,"{'field': '[""spec"", ""kafka"", ""logging"", ""valueFrom"", ""configMapKeyRef""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0077,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""overrides"", 0, ""outboundNetwork""]', 'testcase': 'string-change'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'brokerCapacity', 'overrides', 0, 'outboundNetwork']",Pass
trial-00-0078,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0078,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""image""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'topicOperator', 'image']",Pass
trial-00-0078,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""cidr""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'topicOperator', 'image']",Pass
trial-00-0078,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""cidr""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0078,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""cidr""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0078,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""image""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0078,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""ipBlock"", ""cidr""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'topicOperator', 'image']",Pass
trial-00-0078,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-00-0079,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""image""]', 'testcase': 'string-change'}",True,Pass,"deployment: test-cluster-entity-operator replicas [1] ready_replicas [None], test-cluster-entity-operator condition [Available] status [False] message [Deployment does not have minimum availability.]",Pass,Pass,Pass
trial-00-0079,,False,Pass,Pass,Pass,Pass,Pass
trial-00-0080,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0000,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0000,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0000,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",True,Pass,Pass,Pass,"['spec', 'entityOperator', 'topicOperator', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-01-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,"{'field': '[""spec"", ""kafka"", ""logging""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,"{'field': '[""spec"", ""kafka"", ""template"", ""externalBootstrapRoute"", ""metadata"", ""annotations""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0001,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientId""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'clientId']",Pass
trial-01-0001,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientId""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0002,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0002,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientId""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0002,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientId""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'clientId']",Pass
trial-01-0002,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientId""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0003,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0003,"{'field': '[""spec"", ""kafka"", ""template"", ""pod""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0003,"{'field': '[""spec"", ""kafka"", ""template"", ""pod""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0004,"{'field': '[""spec"", ""kafka"", ""storage"", ""id""]', 'testcase': 'number-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'storage', 'id']",Pass
trial-01-0004,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0004,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer"", ""env"", 0, ""value""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0004,"{'field': '[""spec"", ""kafka"", ""storage"", ""id""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0005,"{'field': '[""spec"", ""kafka"", ""storage"", ""id""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0005,"{'field': '[""spec"", ""cruiseControl"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-01-0005,"{'field': '[""spec"", ""kafka"", ""storage"", ""id""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0005,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0005,"{'field': '[""spec"", ""cruiseControl"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-01-0006,"{'field': '[""spec"", ""cruiseControl"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0006,"{'field': '[""spec"", ""cruiseControl"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-off'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'logging', 'valueFrom', 'configMapKeyRef', 'optional']",Pass
trial-01-0006,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0007,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""livenessProbe"", ""periodSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0007,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""livenessProbe"", ""periodSeconds""]', 'testcase': 'number-change'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'tlsSidecar', 'livenessProbe', 'periodSeconds']",Pass
trial-01-0007,"{'field': '[""spec"", ""cruiseControl"", ""logging"", ""valueFrom"", ""configMapKeyRef"", ""optional""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0007,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0007,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0008,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""sizeLimit""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0008,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0008,"{'field': '[""spec"", ""zookeeper"", ""storage"", ""sizeLimit""]', 'testcase': 'string-change'}",True,Pass,Pass,Pass,"['spec', 'zookeeper', 'storage', 'sizeLimit']",Pass
trial-01-0008,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0009,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""brokersService"", ""ipFamilyPolicy""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""entityOperator"", ""template"", ""topicOperatorContainer"", ""env""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""clusterCaCert""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""brokersService"", ""ipFamilyPolicy""]', 'testcase': 'RequireDualStack'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""brokersService"", ""ipFamilyPolicy""]', 'testcase': 'SingleStack'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""clusterCaCert""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '[""spec"", ""kafka"", ""template"", ""brokersService"", ""ipFamilyPolicy""]', 'testcase': 'PreferDualStack'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0010,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe"", ""initialDelaySeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe"", ""initialDelaySeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,"{'field': '[""spec"", ""kafka"", ""template"", ""externalBootstrapRoute""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,"{'field': '[""spec"", ""kafka"", ""template"", ""externalBootstrapRoute""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,"{'field': '[""spec"", ""cruiseControl"", ""tlsSidecar"", ""readinessProbe"", ""initialDelaySeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0011,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0012,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0012,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions""]', 'testcase': 'array-pop'}",True,Pass,Pass,Pass,"['spec', 'jmxTrans', 'outputDefinitions', 4, 'outputType']",Pass
trial-01-0012,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0012,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""class""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""jmxTrans"", ""outputDefinitions""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""class""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'configuration', 'class']",Pass
trial-01-0013,"{'field': '[""spec"", ""kafka"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0014,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0014,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""class""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0014,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""class""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'configuration', 'class']",Pass
trial-01-0014,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""configuration"", ""class""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0015,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""jvmOptions"", ""gcLoggingEnabled""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""jvmOptions"", ""gcLoggingEnabled""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""jvmOptions"", ""gcLoggingEnabled""]', 'testcase': 'boolean-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""jvmOptions"", ""gcLoggingEnabled""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""zookeeper"", ""readinessProbe"", ""timeoutSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""zookeeper"", ""readinessProbe"", ""timeoutSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""jvmOptions"", ""gcLoggingEnabled""]', 'testcase': 'boolean-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0016,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0017,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validTokenType""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0017,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validTokenType""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'validTokenType']",Pass
trial-01-0017,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validTokenType""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validTokenType""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'validTokenType']",Pass
trial-01-0018,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validTokenType""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0018,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0019,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""cruiseControlContainer"", ""env""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'template', 'cruiseControlContainer', 'env', 0, 'value']",Pass
trial-01-0019,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0019,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""cruiseControlContainer"", ""env""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0020,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,"{'field': '[""spec"", ""cruiseControl"", ""jvmOptions"", ""javaSystemProperties"", 0]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,"{'field': '[""spec"", ""entityOperator"", ""tlsSidecar"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,"{'field': '[""spec"", ""entityOperator"", ""tlsSidecar"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientSecret"", ""secretName""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'clientSecret', 'secretName']",Pass
trial-01-0021,"{'field': '[""spec"", ""cruiseControl"", ""jvmOptions"", ""javaSystemProperties"", 0]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientSecret"", ""secretName""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0021,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0022,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientSecret"", ""secretName""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0022,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientSecret"", ""secretName""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0022,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0022,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""clientSecret"", ""secretName""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'clientSecret', 'secretName']",Pass
trial-01-0023,"{'field': '[""spec"", ""kafka"", ""storage"", ""size""]', 'testcase': 'string-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'storage', 'size']",Pass
trial-01-0023,"{'field': '[""spec"", ""kafka"", ""storage"", ""size""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0023,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0024,"{'field': '[""spec"", ""kafka"", ""storage"", ""size""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0024,"{'field': '[""spec"", ""kafka"", ""storage"", ""size""]', 'testcase': 'string-empty'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'storage', 'size']",Pass
trial-01-0024,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0024,"{'field': '[""spec"", ""kafka"", ""storage"", ""size""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0025,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""operator""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0025,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""networkPolicyPeers"", 0, ""podSelector"", ""matchExpressions"", 0, ""operator""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0025,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '[""spec"", ""kafka"", ""template"", ""podSet"", ""metadata"", ""labels""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""readinessProbe"", ""timeoutSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""readinessProbe"", ""timeoutSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0026,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,"{'field': '[""spec"", ""entityOperator"", ""tlsSidecar"", ""livenessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,"{'field': '[""spec"", ""zookeeper"", ""template"", ""zookeeperContainer""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""logging"", ""loggers""]', 'testcase': 'object-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0027,"{'field': '[""spec"", ""entityOperator"", ""tlsSidecar"", ""livenessProbe""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""validIssuerUri""]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""cruiseControl"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""entityOperator"", ""template"", ""userOperatorRoleBinding""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""entityOperator"", ""template"", ""userOperatorRoleBinding""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""cruiseControl"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""zookeeper"", ""template"", ""persistentVolumeClaim"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,,False,Pass,Pass,Pass,Pass,Pass
trial-01-0028,"{'field': '[""spec"", ""zookeeper"", ""template"", ""persistentVolumeClaim"", ""metadata""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-01-0029,"{'field': '[""spec"", ""kafka"", ""template""]', 'testcase': 'object-deletion'}",False,Pass,Pass,Pass,Pass,Pass
