Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-27-20-59/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-27-20-59/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""pd\"", \""podSecurityContext\"", \""runAsGroup\""]"", ""testcase"": ""integer-deletion""}",True,,message='statefulset: test-cluster-pd replicas [3] ready_replicas [2]\npod: test-cluster-pd-2',,,None,
testrun-2024-02-27-20-59/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-27-20-59/trial-00-0001/0001,"{""field"": ""[\""spec\"", \""pd\"", \""podSecurityContext\"", \""runAsGroup\""]"", ""testcase"": ""integer-change""}",True,,message='statefulset: test-cluster-pd replicas [3] ready_replicas [2]\npod: test-cluster-pd-2',,,None,
testrun-2024-02-27-20-59/trial-00-0002/0000,{},False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0000,{},False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0001,"{""field"": ""[\""spec\"", \""pd\"", \""affinity\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0002,"{""field"": ""[\""spec\"", \""pd\"", \""enableDashboardInternalProxy\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0003,"{""field"": ""[\""spec\"", \""pd\"", \""enableDashboardInternalProxy\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0004,"{""field"": ""[\""spec\"", \""pd\"", \""enableDashboardInternalProxy\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0005,"{""field"": ""[\""spec\"", \""pd\"", \""enableDashboardInternalProxy\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0006,"{""field"": ""[\""spec\"", \""pd\"", \""enableDashboardInternalProxy\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0007,"{""field"": ""[\""spec\"", \""pd\"", \""additionalContainers\"", 0, \""livenessProbe\"", \""periodSeconds\""]"", ""testcase"": ""integer-deletion""}",False,,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-02-27-20-59/trial-01-0000/0008,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0000/0009,"{""field"": ""[\""spec\"", \""pd\"", \""additionalContainers\"", 0, \""livenessProbe\"", \""periodSeconds\""]"", ""testcase"": ""integer-change""}",False,,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-02-27-20-59/trial-01-0000/0010,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0001/0000,{},False,,,,,None,
testrun-2024-02-27-20-59/trial-01-0001/0001,"{""field"": ""[\""spec\"", \""pd\"", \""initContainers\"", 0, \""livenessProbe\"", \""successThreshold\""]"", ""testcase"": ""integer-deletion""}",False,,message='statefulset: test-cluster-pd replicas [2] ready_replicas [2]',"message='Invalid input detected' responsible_property=[""spec"", ""pd"", ""initContainers"", 0, ""name""]",,None,
testrun-2024-02-27-20-59/trial-01-0002/0000,{},False,,,,,None,
