Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-23-16-45/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""volume\"", \""size\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0002,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""volume\"", \""size\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0004,"{""field"": ""[\""spec\"", \""volume\"", \""size\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0006,"{""field"": ""[\""spec\"", \""clone\"", \""uid\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0008,"{""field"": ""[\""spec\"", \""clone\"", \""uid\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0000/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0001/0001,"{""field"": ""[\""spec\"", \""clone\"", \""uid\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0001/0002,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0001/0003,"{""field"": ""[\""spec\"", \""patroni\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0001/0004,"{""field"": ""[\""spec\"", \""patroni\""]"", ""testcase"": ""object-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='NotPresent', path=[""spec"", ""patroni"", ""initdb"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-23-16-45/trial-00-0002/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0002/0001,"{""field"": ""[\""spec\"", \""patroni\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0002/0002,"{""field"": ""[\""spec\"", \""patroni\"", \""synchronous_mode\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0002/0003,"{""field"": ""[\""spec\"", \""patroni\"", \""synchronous_mode\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0002/0004,"{""field"": ""[\""spec\"", \""patroni\"", \""synchronous_mode\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0002/0005,"{""field"": ""[\""spec\"", \""patroni\"", \""synchronous_mode\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0003/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0003/0001,"{""field"": ""[\""spec\"", \""tls\"", \""secretName\""]"", ""testcase"": ""string-deletion""}",True,,message='statefulset: test-cluster replicas [1] ready_replicas [1]',,,None,
testrun-2024-02-23-16-45/trial-00-0004/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0004/0001,"{""field"": ""[\""spec\"", \""tls\"", \""secretName\""]"", ""testcase"": ""string-change""}",True,,message='statefulset: test-cluster replicas [1] ready_replicas [1]',,,None,
testrun-2024-02-23-16-45/trial-00-0005/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0005/0001,"{""field"": ""[\""spec\"", \""tls\"", \""secretName\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0005/0002,"{""field"": ""[\""spec\"", \""tolerations\"", 0, \""operator\""]"", ""testcase"": ""Equal""}",True,,message='statefulset: test-cluster replicas [1] ready_replicas [1]',,,None,
testrun-2024-02-23-16-45/trial-00-0006/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0001,"{""field"": ""[\""spec\"", \""tolerations\"", 0, \""operator\""]"", ""testcase"": ""Exists""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0002,"{""field"": ""[\""spec\"", \""podAnnotations\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0003,"{""field"": ""[\""spec\"", \""podAnnotations\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0004,"{""field"": ""[\""spec\"", \""additionalVolumes\"", 0]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0005,"{""field"": ""[\""spec\"", \""additionalVolumes\"", 0]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0006,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0007,"{""field"": ""[\""spec\"", \""additionalVolumes\"", 0]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0008,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0006/0009,"{""field"": ""[\""spec\"", \""tolerations\"", 0, \""effect\""]"", ""testcase"": ""NoExecute""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0007/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0001,"{""field"": ""[\""spec\"", \""enableMasterLoadBalancer\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0002,"{""field"": ""[\""spec\"", \""enableMasterLoadBalancer\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0003,"{""field"": ""[\""spec\"", \""enableMasterLoadBalancer\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0004,"{""field"": ""[\""spec\"", \""streams\"", 0, \""applicationId\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0005,"{""field"": ""[\""spec\"", \""streams\"", 0, \""applicationId\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0006,"{""field"": ""[\""spec\"", \""streams\"", 0, \""applicationId\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0007,"{""field"": ""[\""spec\"", \""streams\"", 0, \""applicationId\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0008,"{""field"": ""[\""spec\"", \""clone\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0008/0009,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0001,"{""field"": ""[\""spec\"", \""clone\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0002,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0003,"{""field"": ""[\""spec\"", \""enableLogicalBackup\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0004,"{""field"": ""[\""spec\"", \""enableLogicalBackup\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0005,"{""field"": ""[\""spec\"", \""enableLogicalBackup\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0006,"{""field"": ""[\""spec\"", \""enableLogicalBackup\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0009/0007,"{""field"": ""[\""spec\"", \""enableLogicalBackup\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0010/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0010/0001,"{""field"": ""[\""spec\"", \""streams\"", 0, \""tables\"", \""ACTOKEY\"", \""eventType\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0010/0002,"{""field"": ""[\""spec\"", \""streams\"", 0, \""tables\"", \""ACTOKEY\"", \""eventType\""]"", ""testcase"": ""string-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='', path=[""spec"", ""streams"", 0, ""tables"", ""ACTOKEY"", ""eventType""]) system_state_diff=None",None,
testrun-2024-02-23-16-45/trial-00-0011/0000,{},False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0011/0001,"{""field"": ""[\""spec\"", \""streams\"", 0, \""tables\"", \""ACTOKEY\"", \""eventType\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-23-16-45/trial-00-0011/0002,"{""field"": ""[\""spec\"", \""streams\"", 0, \""tables\"", \""ACTOKEY\"", \""eventType\""]"", ""testcase"": ""string-change""}",False,,,,,None,
