Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-22-15-36/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""spec\"", \""containers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0002,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""spec\"", \""containers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""spec\"", \""containers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-push""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0004,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""spec\"", \""containers\"", 0, \""volumeDevices\""]"", ""testcase"": ""array-pop""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0005,"{""field"": ""[\""spec\"", \""jobManager\"", \""podTemplate\"", \""status\"", \""initContainerStatuses\"", 0, \""resources\""]"", ""testcase"": ""invalid-resourceRequirements""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0006,"{""field"": ""[\""spec\"", \""jobManager\"", \""podTemplate\"", \""status\"", \""initContainerStatuses\"", 0, \""resources\""]"", ""testcase"": ""resourceRequirements-change""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0007,"{""field"": ""[\""status\"", \""jobStatus\"", \""jobName\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0000/0008,"{""field"": ""[\""status\"", \""jobStatus\"", \""jobName\""]"", ""testcase"": ""string-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='', path=[""status"", ""jobStatus"", ""jobName""]) system_state_diff=None",None,
testrun-2024-02-22-15-36/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0001/0001,"{""field"": ""[\""status\"", \""jobStatus\"", \""jobName\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0001/0002,"{""field"": ""[\""status\"", \""jobStatus\"", \""jobName\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0001/0003,"{""field"": ""[\""status\"", \""jobStatus\"", \""jobName\""]"", ""testcase"": ""string-empty""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='', path=[""status"", ""jobStatus"", ""jobName""]) system_state_diff=None",None,
testrun-2024-02-22-15-36/trial-00-0002/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0002/0001,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""status\"", \""ephemeralContainerStatuses\"", 0, \""allocatedResources\"", \""ACTOKEY\""]"", ""testcase"": ""k8s-quantity_increase""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0002/0002,"{""field"": ""[\""spec\"", \""taskManager\"", \""podTemplate\"", \""status\"", \""ephemeralContainerStatuses\"", 0, \""allocatedResources\"", \""ACTOKEY\""]"", ""testcase"": ""k8s-quantity_increase""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='2000m', curr='4', path=[""spec"", ""taskManager"", ""podTemplate"", ""status"", ""ephemeralContainerStatuses"", 0, ""allocatedResources"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-22-15-36/trial-00-0003/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0004/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0004/0001,"{""field"": ""[\""spec\"", \""podTemplate\"", \""status\"", \""initContainerStatuses\"", 0, \""resources\"", \""limits\"", \""ACTOKEY\""]"", ""testcase"": ""k8s-quantity_increase""}",False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0004/0002,"{""field"": ""[\""spec\"", \""podTemplate\"", \""status\"", \""initContainerStatuses\"", 0, \""resources\"", \""limits\"", \""ACTOKEY\""]"", ""testcase"": ""k8s-quantity_increase""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='2000m', curr='4', path=[""spec"", ""podTemplate"", ""status"", ""initContainerStatuses"", 0, ""resources"", ""limits"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-22-15-36/trial-00-0005/0000,{},False,,,,,None,
testrun-2024-02-22-15-36/trial-00-0005/0001,"{""field"": ""[\""spec\"", \""podTemplate\"", \""status\"", \""initContainerStatuses\"", 0, \""resources\"", \""limits\"", \""ACTOKEY\""]"", ""testcase"": ""k8s-quantity_decrease""}",False,,,,,None,
