Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-22-23-55/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-22-23-55/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""override\"", \""statefulSet\"", \""spec\"", \""template\"", \""spec\"", \""activeDeadlineSeconds\""]"", ""testcase"": ""integer-deletion""}",False,,,message='Invalid input detected' responsible_property=[],"message='Invalid input determined from status message: StatefulSet.apps ""test-cluster-server"" is invalid: spec.template.spec.activeDeadlineSeconds: Forbidden: activeDeadlineSeconds in StatefulSet is not Supported' responsible_property=[]",None,
testrun-2024-02-22-23-55/trial-00-0000/0002,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-22-23-55/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""override\"", \""statefulSet\"", \""spec\"", \""template\"", \""spec\"", \""activeDeadlineSeconds\""]"", ""testcase"": ""integer-change""}",False,,,message='Invalid input detected' responsible_property=[],"message='Invalid input determined from status message: StatefulSet.apps ""test-cluster-server"" is invalid: spec.template.spec.activeDeadlineSeconds: Forbidden: activeDeadlineSeconds in StatefulSet is not Supported' responsible_property=[]",None,
testrun-2024-02-22-23-55/trial-00-0000/0004,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-22-23-55/trial-00-0000/0005,"{""field"": ""[\""status\"", \""defaultUser\"", \""secretReference\"", \""keys\""]"", ""testcase"": ""object-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr='ACTOKEY', path=[""status"", ""defaultUser"", ""secretReference"", ""keys"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-22-23-55/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-22-23-55/trial-00-0001/0001,"{""field"": ""[\""status\"", \""defaultUser\"", \""secretReference\"", \""keys\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-22-23-55/trial-00-0001/0002,"{""field"": ""[\""spec\"", \""override\"", \""statefulSet\"", \""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""readinessProbe\"", \""grpc\""]"", ""testcase"": ""k8s-invalid_grpc_action""}",False,,,,"message='Invalid input determined from status message: The service has no endpoints available' responsible_property=[""spec"", ""override"", ""statefulSet"", ""spec"", ""template"", ""spec"", ""initContainers"", 0, ""readinessProbe"", ""grpc"", ""service""]",None,
testrun-2024-02-22-23-55/trial-00-0001/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
