Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-20-20-48/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""deployment\"", \""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\"", 0, \""value\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0002,"{""field"": ""[\""spec\"", \""deployment\"", \""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\"", 0, \""value\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0003,"{""field"": ""[\""spec\"", \""deployment\"", \""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\"", 0, \""value\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0004,"{""field"": ""[\""spec\"", \""deployment\"", \""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\"", 0, \""value\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0005,"{""field"": ""[\""spec\"", \""ingress\"", \""spec\"", \""rules\"", 0, \""http\"", \""paths\"", 0, \""backend\"", \""service\"", \""port\"", \""name\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0006,"{""field"": ""[\""spec\"", \""ingress\"", \""spec\"", \""rules\"", 0, \""http\"", \""paths\"", 0, \""backend\"", \""service\"", \""port\"", \""name\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0007,"{""field"": ""[\""spec\"", \""ingress\"", \""spec\"", \""rules\"", 0, \""http\"", \""paths\"", 0, \""backend\"", \""service\"", \""port\"", \""name\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0008,"{""field"": ""[\""spec\"", \""ingress\"", \""spec\"", \""rules\"", 0, \""http\"", \""paths\"", 0, \""backend\"", \""service\"", \""port\"", \""name\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-20-20-48/trial-00-0000/0009,"{""field"": ""[\""spec\"", \""deployment\"", \""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""ports\"", 0, \""protocol\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
