Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-02-22-16-44/trial-00-0000/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0000/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""tty\""]"", ""testcase"": ""boolean-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0000/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""tty\""]"", ""testcase"": ""boolean-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev=True, curr=False, path=[""spec"", ""template"", ""spec"", ""initContainers"", 0, ""tty""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-00-0001/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0001/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""tty\""]"", ""testcase"": ""boolean-toggle-off""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0001/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""tty\""]"", ""testcase"": ""boolean-toggle-off""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev=True, curr=False, path=[""spec"", ""template"", ""spec"", ""initContainers"", 0, ""tty""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-00-0002/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""tty\""]"", ""testcase"": ""boolean-toggle-on""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""env\"", 0, \""valueFrom\"", \""fieldRef\"", \""apiVersion\""]"", ""testcase"": ""k8s-change_api_version""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0003,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0004,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0005,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\""]"", ""testcase"": ""array-push""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-00-0002/0006,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""env\""]"", ""testcase"": ""array-pop""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""env\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""envFrom\"", 0, \""configMapRef\"", \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0003,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""sidecarContainers\"", 0, \""env\"", 0, \""valueFrom\"", \""fieldRef\"", \""apiVersion\""]"", ""testcase"": ""k8s-change_api_version""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0004,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""group\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0000/0005,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""group\""]"", ""testcase"": ""string-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='', path=[""spec"", ""template"", ""spec"", ""group""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-01-0001/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0001/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""group\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0001/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""group\""]"", ""testcase"": ""string-change""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-01-0001/0003,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""group\""]"", ""testcase"": ""string-empty""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='ACTOKEY', curr='', path=[""spec"", ""template"", ""spec"", ""group""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-01-0002/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0000/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0000/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""args\"", 0]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0000/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""securityContext\""]"", ""testcase"": ""k8s-bad_security_context""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0000/0003,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""securityContext\""]"", ""testcase"": ""k8s-root_security_context""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev=500, curr=0, path=[""spec"", ""template"", ""spec"", ""securityContext"", ""runAsGroup""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-02-0001/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""securityContext\""]"", ""testcase"": ""k8s-normal_security_context""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""command\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0003,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""command\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0004,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""command\""]"", ""testcase"": ""array-push""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0005,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""command\""]"", ""testcase"": ""array-pop""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0006,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""resources\"", \""limits\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0007,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0001/0008,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""resources\"", \""limits\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0002/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0002/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""securityContext\"", \""sysctls\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-02-0002/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""ephemeralContainers\"", 0, \""lifecycle\"", \""postStart\"", \""httpGet\"", \""httpHeaders\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-03-0000/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-03-0000/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""resources\""]"", ""testcase"": ""object-deletion""}",True,,,,"message='Found no matching fields for input' input_diff=Diff(prev='NotPresent', curr=1, path=[""spec"", ""template"", ""spec"", ""containers"", 0, ""resources"", ""limits"", ""ACTOKEY""]) system_state_diff=None",None,
testrun-2024-02-22-16-44/trial-03-0001/0000,{},False,,,,,None,
testrun-2024-02-22-16-44/trial-03-0001/0001,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""containers\"", 0, \""resources\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-02-22-16-44/trial-03-0001/0002,"{""field"": ""[\""spec\"", \""template\"", \""spec\"", \""initContainers\"", 0, \""lifecycle\"", \""postStart\"", \""httpGet\"", \""httpHeaders\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
