Trial number,Testcase,Alarm,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-03-15-01-42/trial-04-0000/0003,"{""field"": ""[\""spec\"", \""envoyConfig\"", \""envoyCommandLineArgs\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0004,"{""field"": ""[\""spec\"", \""envoyConfig\"", \""envoyCommandLineArgs\""]"", ""testcase"": ""object-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0005,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""initContainers\"", 0, \""lifecycle\"", \""preStop\"", \""exec\"", \""command\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0006,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""initContainers\"", 0, \""lifecycle\"", \""preStop\"", \""exec\"", \""command\""]"", ""testcase"": ""array-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0007,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""initContainers\"", 0, \""lifecycle\"", \""preStop\"", \""exec\"", \""command\""]"", ""testcase"": ""array-push""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0008,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""initContainers\"", 0, \""lifecycle\"", \""preStop\"", \""exec\"", \""command\""]"", ""testcase"": ""array-pop""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0000/0009,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""volumes\"", 0, \""quobyte\"", \""group\""]"", ""testcase"": ""string-deletion""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""volumes"", 0, ""quobyte"", ""volume""]",,None,
testrun-2024-03-15-01-42/trial-04-0000/0010,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0001/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0001/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""volumes\"", 0, \""quobyte\"", \""group\""]"", ""testcase"": ""string-change""}",False,,message='pod: test-cluster-2-2tsz8',"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""volumes"", 0, ""quobyte"", ""volume""]",,None,
testrun-2024-03-15-01-42/trial-04-0002/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0002/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""volumes\"", 0, \""quobyte\"", \""group\""]"", ""testcase"": ""string-empty""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""volumes"", 0, ""quobyte"", ""volume""]",,None,
testrun-2024-03-15-01-42/trial-04-0002/0002,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: test-cluster-1-9mjxn',,,None,
testrun-2024-03-15-01-42/trial-04-0003/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0003/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""metricsReporterImage\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0003/0002,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""lifecycle\"", \""postStart\"", \""tcpSocket\""]"", ""testcase"": ""object-deletion""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""containers"", 0, ""lifecycle"", ""postStart"", ""tcpSocket"", ""host""]",,None,
testrun-2024-03-15-01-42/trial-04-0003/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0003/0004,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""lifecycle\"", \""postStart\"", \""tcpSocket\""]"", ""testcase"": ""object-empty""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0003/0005,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: test-cluster-0-m4lgs',,,None,
testrun-2024-03-15-01-42/trial-04-0003/0006,"{""field"": ""[\""spec\"", \""clusterMetricsReporterImage\""]"", ""testcase"": ""string-deletion""}",True,,message='pod: test-cluster-0-6pjp6',,,None,
testrun-2024-03-15-01-42/trial-04-0004/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0004/0001,"{""field"": ""[\""spec\"", \""clusterMetricsReporterImage\""]"", ""testcase"": ""string-change""}",True,,message='pod: test-cluster-0-5d85w',,,None,
testrun-2024-03-15-01-42/trial-04-0005/0000,{},True,,message='pod: test-cluster-0-c59q5',,,None,
testrun-2024-03-15-01-42/trial-04-0006/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0006/0001,"{""field"": ""[\""spec\"", \""clusterMetricsReporterImage\""]"", ""testcase"": ""string-empty""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0006/0002,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""key\""]"", ""testcase"": ""string-deletion""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0006/0003,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0006/0004,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""key\""]"", ""testcase"": ""string-change""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0006/0005,"{""field"": """", ""testcase"": ""revert""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0006/0006,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""key\""]"", ""testcase"": ""string-empty""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0006/0007,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: test-cluster-2-2pblr',,,None,
testrun-2024-03-15-01-42/trial-04-0006/0008,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""image\""]"", ""testcase"": ""string-deletion""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0006/0009,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""containers\"", 0, \""image\""]"", ""testcase"": ""string-deletion""}",True,,message='pod: test-cluster-1-5f8vx',,,None,
testrun-2024-03-15-01-42/trial-04-0007/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0008/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0008/0001,"{""field"": ""[\""spec\"", \""cruiseControlConfig\"", \""podSecurityContext\"", \""sysctls\"", 0, \""name\""]"", ""testcase"": ""invalid-name""}",False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0008/0002,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""values\""]"", ""testcase"": ""array-deletion""}",False,,message='pod: test-cluster-0-ngwqg',"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0009/0000,{},False,,,,,None,
testrun-2024-03-15-01-42/trial-04-0009/0001,"{""field"": ""[\""spec\"", \""brokerConfigGroups\"", \""ACTOKEY\"", \""affinity\"", \""podAntiAffinity\"", \""requiredDuringSchedulingIgnoredDuringExecution\"", 0, \""labelSelector\"", \""matchExpressions\"", 0, \""values\""]"", ""testcase"": ""array-push""}",False,,,"message='Invalid input detected' responsible_property=[""spec"", ""brokerConfigGroups"", ""ACTOKEY"", ""affinity"", ""podAntiAffinity"", ""requiredDuringSchedulingIgnoredDuringExecution"", 0, ""labelSelector"", ""matchExpressions"", 0, ""operator""]",,None,
testrun-2024-03-15-01-42/trial-04-0009/0002,"{""field"": """", ""testcase"": ""revert""}",True,,message='pod: test-cluster-1-k9l94',,,None,
